Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
raboso2;0;1;1;F1;0;46.3425825;-21.71417019;37.74;0.0
raboso2;0;1;1;F2;0;45.09440741;-20.86243141;32.74;0.0
raboso2;0;1;1;F3;0;43.81035035;-25.72170064;31.29;0.0
raboso2;0;1;1;F4;0;42.39679763;-28.22465264;33.82;0.0
raboso2;0;1;1;F5;0;42.666751;-27.15431383;38.44;0.0
raboso2;0;1;1;1;3;35.9032504;-19.86948991;42.54;1.763102955
raboso2;0;1;1;p;0;37.2332902;-10.88537091;42.08;0.183590632
raboso2;0;1;1;F1;0;32.6372562;-11.67370551;42.04;0.0
raboso2;0;1;1;F2;0;31.97175138;-9.575252905;37.09;0.0
raboso2;0;1;1;F3;0;37.72370351;-7.843332977;34.37;0.0
raboso2;0;1;1;F4;0;42.45875752;-9.659527787;37.43;0.0
raboso2;0;1;1;F5;0;41.75152566;-12.19580914;42.92;0.0
raboso2;0;1;1;1;4;37.65915569;-21.96276404;45.93;1.741030517
raboso2;0;1;1;p;0;46.25139994;-27.09693767;42.17;0.194105591
raboso2;0;1;1;F1;0;45.34043687;-31.40041839;43.71;0.0
raboso2;0;1;1;F2;0;46.67584467;-31.753669;36.78;0.0
raboso2;0;1;1;F3;0;48.68066924;-27.67169908;34.3;0.0
raboso2;0;1;1;F4;0;52.20728719;-27.19392738;37.66;0.0
raboso2;0;1;1;F5;0;50.04301107;-23.40367556;42.55;0.0
raboso2;0;1;1;1;5;37.17107674;-21.05486596;49.29;1.706049679
raboso2;0;1;1;p;0;29.34371106;-12.91284247;49.05;0.211515627
raboso2;0;1;1;F1;0;24.52188442;-15.78588752;48.08;0.0
raboso2;0;1;1;F2;0;26.05448566;-14.81052429;42.48;0.0
raboso2;0;1;1;F3;0;29.57238831;-9.716875208;40.87;0.0
raboso2;0;1;1;F4;0;31.84965223;-7.212205762;46.69;0.0
raboso2;0;1;1;F5;0;33.5391171;-9.663370481;51.19;0.0
raboso2;0;1;1;1;6;40.250007;-22.86370217;53.49;1.663742048
raboso2;0;1;1;p;0;48.91228079;-28.16399583;53.46;0.215271869
raboso2;0;1;1;F1;0;48.72361052;-33.66250504;54.46;0.0
raboso2;0;1;1;F2;0;50.11993393;-33.32489438;48.54;0.0
raboso2;0;1;1;F3;0;54.05020693;-29.84346448;46.25;0.0
raboso2;0;1;1;F4;0;55.23337931;-25.0219084;49.63;0.0
raboso2;0;1;1;F5;0;52.38958567;-24.08071887;54.83;0.0
raboso2;0;1;1;1;7;39.98525823;-23.5237083;58.26;1.611310383
raboso2;0;1;1;p;0;35.35839783;-15.2141558;61.76;0.207796865
raboso2;0;1;1;F1;0;31.5047562;-18.57178087;60.94;0.0
raboso2;0;1;1;F2;0;30.80223096;-14.85758402;55.54;0.0
raboso2;0;1;1;F3;0;34.0128775;-10.12461996;53.66;0.0
raboso2;0;1;1;F4;0;35.84844124;-6.629293685;60.33;0.0
raboso2;0;1;1;F5;0;39.66967369;-12.35949286;64.13;0.0
raboso2;0;1;1;1;8;42.34526653;-25.71627776;63.21;1.564080986
raboso2;0;1;1;p;0;45.7558317;-35.3488291;62.76;0.194210769
raboso2;0;1;1;F1;0;41.62439188;-38.74289819;61.85;0.0
raboso2;0;1;1;F2;0;43.26800469;-37.8152469;55.73;0.0
raboso2;0;1;1;F3;0;48.99589565;-36.44321732;54.36;0.0
raboso2;0;1;1;F4;0;53.94457772;-34.48226201;60.84;0.0
raboso2;0;1;1;F5;0;50.97761971;-34.95104785;64.63;0.0
raboso2;0;1;1;1;9;42.59572288;-23.10888987;69.55;1.525441175
raboso2;0;1;1;p;0;34.05467775;-16.58966077;71.47;0.222498618
raboso2;0;1;1;F1;0;29.19526606;-19.65914249;72.76;0.0
raboso2;0;1;1;F2;0;26.40142854;-16.00907785;67.99;0.0
raboso2;0;1;1;F3;0;30.62060167;-10.155679;64.92;0.0
raboso2;0;1;1;F4;0;32.47026568;-8.161752467;68.72;0.0
raboso2;0;1;1;F5;0;37.08682143;-11.28903772;73.19;0.0
raboso2;0;1;1;1;10;45.98064012;-24.73395457;76.43;1.493838923
raboso2;0;1;1;p;0;54.54095223;-30.6948569;74.11;0.205044469
raboso2;0;1;1;F1;0;58.80079894;-27.12987358;75.54;0.0
raboso2;0;1;1;F2;0;58.30313158;-25.82510264;69.46;0.0
raboso2;0;1;1;F3;0;57.83193298;-31.31028011;65.67;0.0
raboso2;0;1;1;F4;0;53.36324063;-35.700723;68.83;0.0
raboso2;0;1;1;F5;0;50.73439387;-35.60499065;71.69;0.0
raboso2;0;1;1;1;11;44.71033957;-24.05106621;82.73;1.44521253
raboso2;0;1;1;p;0;39.13145825;-16.86461485;88.24;0.218876724
raboso2;0;1;1;F1;0;33.99672258;-19.46805289;84.81;0.0
raboso2;0;1;1;F2;0;33.86962534;-13.31046032;82.14;0.0
raboso2;0;1;1;F3;0;38.22904969;-8.235283543;83.59;0.0
raboso2;0;1;1;F4;0;45.16350502;-9.496921062;85.77;0.0
raboso2;0;1;1;F5;0;44.57297557;-14.36060022;91.43;0.0
raboso2;0;1;1;1;12;45.15614123;-26.75501904;89.7;1.433317845
raboso2;0;1;1;p;0;56.58932063;-32.44090584;89.14;0.175249232
raboso2;0;1;1;F1;0;62.23929932;-28.21946761;91.26;0.0
raboso2;0;1;1;F2;0;63.53972437;-28.56398854;84.71;0.0
raboso2;0;1;1;F3;0;61.05984414;-33.86235565;79.88;0.0
raboso2;0;1;1;F4;0;57.11214969;-39.06314487;81.84;0.0
raboso2;0;1;1;F5;0;53.912311;-39.21654747;87.78;0.0
raboso2;0;1;1;1;13;47.49626823;-26.51857538;97.17;1.39956461
raboso2;0;1;1;p;0;39.86404395;-20.09178361;100.73;0.218379547
raboso2;0;1;1;F1;0;34.84169094;-24.36407459;97.52;0.0
raboso2;0;1;1;F2;0;32.41037221;-19.03217163;94.29;0.0
raboso2;0;1;1;F3;0;37.20767758;-12.32826522;92.93;0.0
raboso2;0;1;1;F4;0;42.20267438;-10.13589049;97.14;0.0
raboso2;0;1;1;F5;0;45.11620088;-16.80015064;103.47;0.0
raboso2;0;1;1;1;14;45.86510229;-28.23257587;103.14;1.387412625
raboso2;0;1;1;p;0;53.7620492;-35.50009467;103.27;0.202666727
raboso2;0;1;1;F1;0;50.25386304;-41.28793796;100.14;0.0
raboso2;0;1;1;F2;0;55.00440277;-41.57581336;93.26;0.0
raboso2;0;1;1;F3;0;57.68110395;-37.20699535;92.2;0.0
raboso2;0;1;1;F4;0;62.14418128;-33.83565426;96.17;0.0
raboso2;0;1;1;F5;0;62.01456931;-34.33214267;103.59;0.0
raboso2;0;1;1;1;15;47.49087149;-26.48292605;107.6;1.375722632
raboso2;0;1;1;p;0;44.22014713;-18.2373659;113.95;0.160212966
raboso2;0;1;1;F1;0;38.64142921;-20.79861682;109.41;0.0
raboso2;0;1;1;F2;0;39.24308674;-12.09867957;106.0;0.0
raboso2;0;1;1;F3;0;44.41663868;-7.472497523;108.17;0.0
raboso2;0;1;1;F4;0;47.53220508;-10.00511395;114.71;0.0
raboso2;0;1;1;F5;0;49.2409866;-16.6974727;118.78;0.0
raboso2;0;1;1;1;16;48.46709344;-28.44738289;115.5;1.36099215
raboso2;0;1;1;p;0;55.21633954;-35.43421888;113.99;0.210072159
raboso2;0;1;1;F1;0;62.80689166;-35.69329119;116.17;0.0
raboso2;0;1;1;F2;0;61.56130711;-31.48625909;107.36;0.0
raboso2;0;1;1;F3;0;58.90346251;-35.90551944;102.62;0.0
raboso2;0;1;1;F4;0;54.12639915;-39.63014905;105.42;0.0
raboso2;0;1;1;F5;0;51.55755699;-41.41316613;112.65;0.0
raboso2;0;1;1;1;17;46.8846145;-27.62942178;120.38;1.353436438
raboso2;0;1;1;1;18;48.09797283;-30.41914605;125.23;1.323016444
raboso2;0;1;1;1;19;49.21890821;-29.46683105;132.53;1.283050619
raboso2;0;1;1;p;0;58.87112257;-29.54003013;132.13;0.170584952
raboso2;0;1;1;F1;0;60.82028842;-22.73712248;132.8;0.0
raboso2;0;1;1;F2;0;64.68851655;-23.57091569;125.18;0.0
raboso2;0;1;1;F3;0;61.38600909;-30.55064666;120.27;0.0
raboso2;0;1;1;F4;0;59.6736594;-37.43551838;125.93;0.0
raboso2;0;1;1;F5;0;60.77986582;-36.64532388;133.35;0.0
raboso2;0;1;1;1;20;47.84588922;-30.81075026;139.24;1.247960298
raboso2;0;1;1;p;0;51.12940682;-39.08522983;140.34;0.200934523
raboso2;0;1;1;F1;0;44.77827397;-41.2136122;140.14;0.0
raboso2;0;1;1;F2;0;45.77118674;-41.32417547;133.4;0.0
raboso2;0;1;1;F3;0;51.65898016;-41.06400523;129.7;0.0
raboso2;0;1;1;F4;0;57.18710152;-39.72502268;132.52;0.0
raboso2;0;1;1;F5;0;59.68737541;-38.04495408;140.28;0.0
raboso2;0;1;1;1;21;50.33222882;-29.57599709;145.8;1.218350203
raboso2;0;1;1;p;0;59.25897166;-27.32138796;148.11;0.227173591
raboso2;0;1;1;F1;0;63.25551909;-21.53535231;150.37;0.0
raboso2;0;1;1;F2;0;66.15917747;-20.90784294;145.36;0.0
raboso2;0;1;1;F3;0;66.92880973;-24.2500228;139.89;0.0
raboso2;0;1;1;F4;0;67.3250134;-32.05554794;144.4;0.0
raboso2;0;1;1;F5;0;58.70197546;-35.07485526;149.09;0.0
raboso2;0;1;1;1;22;48.55560706;-30.9221082;154.7;1.191988308
raboso2;0;1;1;p;0;50.20562696;-37.05953716;159.11;0.191333794
raboso2;0;1;1;F1;0;46.21637408;-41.0407884;161.73;0.0
raboso2;0;1;1;F2;0;46.29679847;-45.03710319;157.59;0.0
raboso2;0;1;1;F3;0;52.69105297;-46.19538182;153.07;0.0
raboso2;0;1;1;F4;0;57.67286049;-39.93199664;154.71;0.0
raboso2;0;1;1;F5;0;58.07921979;-38.5212266;158.99;0.0
raboso2;0;1;1;1;23;51.42923112;-29.28089378;161.13;1.156610895
raboso2;0;1;1;p;0;58.17801973;-24.27599095;164.57;0.198923899
raboso2;0;1;1;F1;0;59.56151198;-22.26006705;169.87;0.0
raboso2;0;1;1;F2;0;60.80515165;-15.70702498;167.29;0.0
raboso2;0;1;1;F3;0;63.42714041;-15.49803948;160.64;0.0
raboso2;0;1;1;F4;0;67.25592359;-20.01809693;161.45;0.0
raboso2;0;1;1;F5;0;64.2255614;-26.33109186;165.89;0.0
raboso2;0;1;1;1;24;50.33379204;-31.64312011;167.05;1.114244095
raboso2;0;1;1;p;0;50.5458922;-35.24922791;174.65;0.223038235
raboso2;0;1;1;F1;0;45.00029972;-33.50804898;177.54;0.0
raboso2;0;1;1;F2;0;43.40537129;-39.70472578;179.72;0.0
raboso2;0;1;1;F3;0;45.09418134;-45.3201439;177.85;0.0
raboso2;0;1;1;F4;0;50.41068876;-43.06507208;178.72;0.0
raboso2;0;1;1;F5;0;52.20662977;-38.1591679;171.69;0.0
raboso2;0;1;1;1;25;53.36046056;-30.80904718;174.88;1.10708799
raboso2;0;1;1;p;0;59.28737872;-26.11930933;177.74;0.192114201
raboso2;0;1;1;F1;0;55.68752898;-18.99792731;182.03;0.0
raboso2;0;1;1;F2;0;60.09990779;-15.0508001;177.08;0.0
raboso2;0;1;1;F3;0;64.98742985;-16.33619034;172.2;0.0
raboso2;0;1;1;F4;0;61.64847838;-23.03812313;177.74;0.0
raboso2;0;1;1;F5;0;61.55005354;-27.22420872;181.46;0.0
raboso2;0;1;1;1;26;54.5206723;-32.02473987;180.57;1.08389898
raboso2;0;1;1;p;0;52.41126022;-30.67223085;186.54;0.224766082
raboso2;0;1;1;F1;0;50.19561899;-26.32031932;188.91;0.0
raboso2;0;1;1;F2;0;52.93336125;-29.3589485;194.56;0.0
raboso2;0;1;1;F3;0;52.77719952;-35.36867508;195.37;0.0
raboso2;0;1;1;F4;0;54.72505574;-34.89427423;189.67;0.0
raboso2;0;1;1;F5;0;53.51579888;-33.81784595;187.23;0.0
