Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
poulsard1;0;1;1;F5;0;26.49827955;-16.09725548;146.77;0.0
poulsard1;0;1;1;1;25;33.71839487;-2.744879854;154.59;1.069370747
poulsard1;0;1;1;p;0;27.9786438;6.000505082;153.63;0.198923899
poulsard1;0;1;1;F1;0;21.53463506;2.396958035;151.54;0.0
poulsard1;0;1;1;F2;0;20.06508983;8.06119998;148.1;0.0
poulsard1;0;1;1;F3;0;23.97188078;13.32418244;149.97;0.0
poulsard1;0;1;1;F4;0;24.95397169;15.38631664;154.18;0.0
poulsard1;0;1;1;F5;0;27.80845171;8.618736289;158.53;0.0
poulsard1;0;1;1;1;26;34.50926397;-5.23957945;162.79;1.030199565
poulsard1;0;1;1;p;0;38.12462008;-17.34553667;164.22;0.223038235
poulsard1;0;1;1;F1;0;30.899658;-19.0846235;161.37;0.0
poulsard1;0;1;1;F2;0;34.05905759;-19.70767588;156.0;0.0
poulsard1;0;1;1;F3;0;40.47570147;-20.80912098;153.32;0.0
poulsard1;0;1;1;F4;0;46.74778632;-17.43216206;159.83;0.0
poulsard1;0;1;1;F5;0;44.33359231;-17.63182996;164.53;0.0
poulsard1;0;1;1;1;27;39.71260676;-5.71877021;169.88;1.023583225
poulsard1;0;1;1;p;0;33.30335112;0.994309722;170.94;0.192114201
poulsard1;0;1;1;F1;0;27.23904789;2.583972061;169.02;0.0
poulsard1;0;1;1;F2;0;30.92137103;4.919137215;164.07;0.0
poulsard1;0;1;1;F3;0;33.14081875;7.129420416;161.83;0.0
poulsard1;0;1;1;F4;0;36.40957486;9.912985299;165.69;0.0
poulsard1;0;1;1;F5;0;36.13702367;9.648002567;172.33;0.0
poulsard1;0;1;1;1;28;42.43177187;-13.03287584;176.39;1.002143302
poulsard1;0;1;1;p;0;37.81958348;-19.64025946;176.18;0.224766082
poulsard1;0;1;1;F1;0;39.62041388;-25.16219842;179.1;0.0
poulsard1;0;1;1;F2;0;37.91714505;-29.83485027;174.79;0.0
poulsard1;0;1;1;F3;0;34.84061707;-26.98594248;168.83;0.0
