Plant;TRONC;ELMNT;SAR;RAM;RANG;Xabs;Yabs;Zabs;DIAM
plantdec2;0;1;1;F1;0;16.92455835;-33.92291749;83.96;0.0
plantdec2;0;1;1;F2;0;17.30380402;-31.57639395;79.68;0.0
plantdec2;0;1;1;F3;0;10.96158072;-30.54164587;77.83;0.0
plantdec2;0;1;1;F4;0;8.466655248;-31.56631503;79.04;0.0
plantdec2;0;1;1;F5;0;7.253051262;-30.66333919;84.37;0.0
plantdec2;0;1;1;1;15;11.65905606;-23.74593927;91.83;1.375722632
plantdec2;0;1;1;p;0;3.438972859;-19.45958509;90.78;0.160212966
plantdec2;0;1;1;F1;0;6.201337553;-13.89075745;91.64;0.0
plantdec2;0;1;1;F2;0;4.791515922;-13.3454108;86.21;0.0
plantdec2;0;1;1;F3;0;0.09664745;-17.0016671;84.96;0.0
plantdec2;0;1;1;F4;0;-3.0313386;-21.87105137;87.52;0.0
plantdec2;0;1;1;F5;0;2.2276969;-24.33370148;91.4;0.0
plantdec2;0;1;1;1;16;12.12571831;-25.61482299;97.46;1.36099215
plantdec2;0;1;1;p;0;9.573924889;-35.34583272;95.89;0.210072159
plantdec2;0;1;1;F1;0;14.99716667;-37.73751594;96.11;0.0
plantdec2;0;1;1;F2;0;11.40496376;-40.19130449;89.91;0.0
plantdec2;0;1;1;F3;0;4.374285339;-37.92431067;88.89;0.0
plantdec2;0;1;1;F4;0;2.0019959;-38.72546159;91.79;0.0
plantdec2;0;1;1;F5;0;4.170362215;-31.70330469;95.37;0.0
plantdec2;0;1;1;1;17;9.39026356;-24.59492724;102.36;1.353436438
plantdec2;0;1;1;p;0;0.52137808;-28.81764796;101.73;0.19688409
plantdec2;0;1;1;F1;0;-4.17408239;-26.88119475;107.16;0.0
plantdec2;0;1;1;F2;0;-7.14192624;-25.71813719;99.03;0.0
plantdec2;0;1;1;F3;0;-2.93407783;-29.89691833;94.05;0.0
plantdec2;0;1;1;F4;0;-2.76093804;-35.84378495;95.84;0.0
plantdec2;0;1;1;F5;0;4.45486445;-35.65327412;99.96;0.0
plantdec2;0;1;1;1;18;11.71138121;-25.5015765;108.82;1.303125364
plantdec2;0;1;1;p;0;12.4821181;-35.81849778;108.63;0.174308013
plantdec2;0;1;1;F1;0;19.59417963;-39.35599417;111.85;0.0
plantdec2;0;1;1;F2;0;20.88295328;-38.9110644;104.24;0.0
plantdec2;0;1;1;F3;0;15.5007524;-37.07653075;100.56;0.0
plantdec2;0;1;1;F4;0;5.827391915;-39.95637398;102.55;0.0
plantdec2;0;1;1;F5;0;5.493389907;-41.34793521;112.74;0.0
plantdec2;0;1;1;1;19;9.701453061;-24.58223497;117.59;1.278034168
plantdec2;0;1;1;p;0;3.668501853;-33.12356389;118.21;0.208358831
plantdec2;0;1;1;F1;0;-0.17929332;-29.74407098;122.33;0.0
