time;Tac;hs;u;Rg;Tsoil;
2019-01-19 19:00;7.61;58.73;0;6.694444444;12.61;
2019-01-19 20:00;6.811;60.58;0.002;0;10.811;
2019-01-19 21:00;6.412;67.51;0.01;0;9.412;
2019-01-19 22:00;4.444;71.6;0;0;7.444;
2019-01-19 23:00;3.576;78.1;0;0;6.576;
2019-01-20 00:00;2.966;77.9;0;0;5.966;
2019-01-20 01:00;2.769;77.9;0;0;5.769;
2019-01-20 02:00;2.233;78.8;0.002;0;5.233;
2019-01-20 03:00;2.981;79.4;0;0;5.981;
2019-01-20 04:00;3.782;74.3;0;0;6.782;
2019-01-20 05:00;4.12;72.3;0.018;0;7.12;
2019-01-20 06:00;4.867;79.1;0.019;0;7.867;
2019-01-20 07:00;3.841;79.7;0.039;0.797222222;6.841;
2019-01-20 08:00;4.249;81.4;0.022;0.530555556;7.249;
2019-01-20 09:00;4.858;81.8;0.06;0;7.858;
2019-01-20 10:00;4.92;79.7;0.089;2.3;14.92;
2019-01-20 11:00;5.123;80.9;0.009;10.54722222;20.123;
2019-01-20 12:00;5.394;80.5;0.002;30.19444444;25.394;
2019-01-20 13:00;5.598;83.1;0.017;37.97222222;25.598;
2019-01-20 14:00;6.344;85.2;0.007;54.5;26.344;
2019-01-20 15:00;6.409;81.5;0.002;74.38888889;26.409;
2019-01-20 16:00;6.54;80.9;0.001;54.41666667;26.54;
2019-01-20 17:00;6.942;80.7;0;58.69444444;21.942;
2019-01-20 18:00;7.28;84.4;0.002;53.88888889;13.28;
2019-01-20 19:00;6.41;85.2;0;6.5;11.41;
2019-01-20 20:00;5.327;82;0;0;9.327;
2019-01-20 21:00;4.86;83.3;0;0;7.86;
2019-01-20 22:00;4.527;86.7;0;0;7.527;
2019-01-20 23:00;3.781;83.8;0.006;0;6.781;
2019-01-21 00:00;3.102;85;0;0;6.102;
2019-01-21 01:00;2.56;85.2;0.001;0;5.56;
2019-01-21 02:00;2.573;88.9;0;0;5.573;
2019-01-21 03:00;2.438;89.8;0;0;5.438;
2019-01-21 04:00;2.981;89.5;0;0;5.981;
2019-01-21 05:00;2.968;89;0;0;5.968;
2019-01-21 06:00;2.016;88.6;0;0;5.016;
2019-01-21 07:00;1.554;88.8;0;0;4.554;
2019-01-21 08:00;1.759;88.8;0.009;0;4.759;
2019-01-21 09:00;1.691;90.1;0;0;4.691;
2019-01-21 10:00;2.845;88;0.002;19.55555556;12.845;
2019-01-21 11:00;4.326;85.2;0.022;88.80555556;19.326;
2019-01-21 12:00;6.687;78.6;0.002;251.3888889;26.687;
2019-01-21 13:00;9.24;57.18;0.019;424.1666667;29.24;
2019-01-21 14:00;11.65;48.33;0.462;462.2222222;31.65;
2019-01-21 15:00;12.59;37.48;1.266;456.9444444;32.59;
2019-01-21 16:00;11.17;43.17;0.705;165.8333333;31.17;
2019-01-21 17:00;11.38;34.77;0.82;154.6666667;26.38;
2019-01-21 18:00;9.77;40.21;0.608;42.88888889;15.77;
2019-01-21 19:00;7.27;45.65;0.218;6.961111111;12.27;
2019-01-21 20:00;5.527;50.07;0.087;0;9.527;
2019-01-21 21:00;6.412;48.38;0.235;0;9.412;
2019-01-21 22:00;6.412;46.68;0.686;0;9.412;
2019-01-21 23:00;5.191;47.7;0.446;0;8.191;
2019-01-22 00:00;4.182;56.47;0.027;0;7.182;
2019-01-22 01:00;3.102;55.18;0.001;0;6.102;
2019-01-22 02:00;2.164;59.14;0;0;5.164;
2019-01-22 03:00;3.32;53.37;0.034;0;6.32;
2019-01-22 04:00;2.775;57.03;0.161;0;5.775;
2019-01-22 05:00;3.242;57.02;0.311;0;6.242;
2019-01-22 06:00;2.776;56.02;0.14;0;5.776;
2019-01-22 07:00;3.117;52.55;1.179;0;6.117;
2019-01-22 08:00;1.884;51.46;1.225;0;4.884;
2019-01-22 09:00;2.097;51.13;0.629;0;5.097;
2019-01-22 10:00;1.487;51.47;0.617;20.47222222;11.487;
2019-01-22 11:00;4.197;45.35;1.031;164.6944444;19.197;
2019-01-22 12:00;6.283;35.29;0.554;284.1666667;26.283;
2019-01-22 13:00;7.75;31.41;0.338;419.4444444;27.75;
2019-01-22 14:00;8.48;30.11;0.708;425.5555556;28.48;
2019-01-22 15:00;9.89;28.4;0.595;464.4444444;29.89;
2019-01-22 16:00;8.4;32.6;1.318;234.4444444;28.4;
2019-01-22 17:00;7.54;34.72;1.442;115.8055556;22.54;
2019-01-22 18:00;7.28;38.26;0.538;63.72222222;13.28;
2019-01-22 19:00;7.01;47.62;0.879;9.172222222;12.01;
2019-01-22 20:00;5.657;68.38;1.896;0;9.657;
2019-01-22 21:00;4.716;70.6;0.51;0;7.716;
2019-01-22 22:00;5.394;69.28;0.568;0;8.394;
2019-01-22 23:00;5.53;63.65;1.401;0;8.53;
2019-01-23 00:00;4.919;66.97;1.498;0;7.919;
2019-01-23 01:00;5.06;53.88;1.345;0;8.06;
2019-01-23 02:00;4.32;53.82;1.152;0;7.32;
2019-01-23 03:00;5.478;51.72;1.277;0;8.478;
2019-01-23 04:00;4.317;57.21;0.226;0;7.317;
2019-01-23 05:00;4.659;59.86;0.323;0;7.659;
2019-01-23 06:00;4.181;63.52;0.155;0;7.181;
2019-01-23 07:00;4.389;67.13;0;0;7.389;
2019-01-23 08:00;4.249;70.2;0;0;7.249;
2019-01-23 09:00;3.645;72.8;0;0;6.645;
2019-01-23 10:00;3.306;76.6;0;11.01666667;13.306;
2019-01-23 11:00;4.731;70.4;0.001;62.27777778;19.731;
2019-01-23 12:00;5.124;68.2;0.001;77.05555556;25.124;
2019-01-23 13:00;6.548;65.82;0.02;150.8333333;26.548;
2019-01-23 14:00;9.58;55.01;1.142;362.7777778;29.58;
2019-01-23 15:00;9.76;47.05;2.28;416.9444444;29.76;
2019-01-23 16:00;5.905;72.7;2.157;63.27777778;25.905;
2019-01-23 17:00;8.03;47.62;1.149;195.5555556;23.03;
2019-01-23 18:00;6.735;35.95;1.648;143.8888889;12.735;
2019-01-23 19:00;5.923;43.55;0.927;10.91944444;10.923;
2019-01-23 20:00;4.241;52.45;0.302;0;8.241;
2019-01-23 21:00;4.595;41.4;0.584;0;7.595;
2019-01-23 22:00;5.477;34.68;1.02;0;8.477;
2019-01-23 23:00;4.385;40.79;1.185;0;7.385;
2019-01-24 00:00;2.763;48.67;1.277;0;5.763;
2019-01-24 01:00;2.491;50.84;1.31;0;5.491;
2019-01-24 02:00;3.034;45.55;1.131;0;6.034;
2019-01-24 03:00;3.509;41.34;1.051;0;6.509;
2019-01-24 04:00;3.781;39.64;0.812;0;6.781;
2019-01-24 05:00;3.781;42.02;0.654;0;6.781;
2019-01-24 06:00;2.83;46.9;0.266;0;5.83;
2019-01-24 07:00;0.671;53.64;0;0;3.671;
2019-01-24 08:00;1.012;55.13;0.002;0;4.012;
2019-01-24 09:00;-0.063;57.66;0;0;2.937;
2019-01-24 10:00;1.501;53.32;0.005;22.69444444;11.501;
2019-01-24 11:00;6.107;37.82;0.023;180.3888889;21.107;
2019-01-24 12:00;6.487;30.81;0.306;275.5555556;26.487;
2019-01-24 13:00;8.09;29.64;1.014;436.1111111;28.09;
2019-01-24 14:00;8.69;27.87;1.399;486.1111111;28.69;
2019-01-24 15:00;9.7;26.1;1.997;482.2222222;29.7;
2019-01-24 16:00;9.35;27.66;1.981;413.0555556;29.35;
2019-01-24 17:00;8.67;29.42;1.677;292.2222222;23.67;
2019-01-24 18:00;7.06;29.56;2.39;140.8333333;13.06;
2019-01-24 19:00;5.243;32.97;1.935;9.744444444;10.243;
2019-01-24 20:00;4.512;32.16;2.178;0;8.512;
2019-01-24 21:00;4.118;34.21;1.176;0;7.118;
2019-01-24 22:00;4.12;38.21;1.313;0;7.12;
2019-01-24 23:00;3.373;42.69;2.002;0;6.373;
2019-01-25 00:00;2.559;44.32;1.016;0;5.559;
2019-01-25 01:00;2.911;38.84;0.845;0;5.911;
2019-01-25 02:00;2.094;42.23;1.416;0;5.094;
2019-01-25 03:00;1.962;42.23;2.623;0;4.962;
2019-01-25 04:00;1.487;42.78;2.321;0;4.487;
2019-01-25 05:00;1.08;43.52;1.482;0;4.08;
2019-01-25 06:00;1.08;42.23;0.41;0;4.08;
2019-01-25 07:00;0.808;39.59;0.495;0;3.808;
2019-01-25 08:00;1.826;42.1;0.017;0;4.826;
2019-01-25 09:00;3.388;40.81;0.616;0;6.388;
2019-01-25 10:00;2.302;42.84;0.576;26.52777778;12.302;
2019-01-25 11:00;5.818;36.45;1.526;191;20.818;
2019-01-25 12:00;7.63;30.2;1.665;289.1666667;27.63;
2019-01-25 13:00;9.71;30.45;1.885;424.4444444;29.71;
2019-01-25 14:00;11.25;30.51;2.135;465;31.25;
2019-01-25 15:00;12.73;29.01;1.335;489.7222222;32.73;
2019-01-25 16:00;12.18;29.34;1.249;412.5;32.18;
2019-01-25 17:00;11.58;29.07;1.527;241.3888889;26.58;
2019-01-25 18:00;10.84;32.6;1.019;129.9444444;16.84;
2019-01-25 19:00;8.35;43.06;1.354;9.897222222;13.35;
2019-01-25 20:00;7.41;43.48;1.607;0;11.41;
2019-01-25 21:00;7.09;41.59;1.093;0;10.09;
2019-01-25 22:00;6.819;43.7;0.976;0;9.819;
2019-01-25 23:00;6.276;45.8;0.944;0;9.276;
2019-01-26 00:00;5.394;46.62;0.323;0;8.394;
2019-01-26 01:00;4.925;48.39;0.252;0;7.925;
2019-01-26 02:00;4.186;55.93;0;0;7.186;
2019-01-26 03:00;2.016;65.64;0;0;5.016;
2019-01-26 04:00;6.904;56.14;1.039;0;9.904;
2019-01-26 05:00;7.77;59.58;1.78;0;10.77;
2019-01-26 06:00;8.18;62.02;2.274;0;11.18;
2019-01-26 07:00;9.12;60.31;2.656;0;12.12;
2019-01-26 08:00;9.31;59.56;1.617;0;12.31;
2019-01-26 09:00;8.57;62.88;1.453;0;11.57;
2019-01-26 10:00;8.84;57.25;2.257;17.81666667;18.84;
2019-01-26 11:00;10.87;51.14;2.184;168.2777778;25.87;
2019-01-26 12:00;12.28;44.55;2.418;281.9444444;32.28;
2019-01-26 13:00;14.63;38.5;2.317;438.3333333;34.63;
2019-01-26 14:00;15.36;35.51;2.551;502.2222222;35.36;
2019-01-26 15:00;15.69;34.01;2.455;484.4444444;35.69;
2019-01-26 16:00;15.56;34.35;2.69;410.2777778;35.56;
2019-01-26 17:00;14.2;34.55;2.437;304.4444444;29.2;
2019-01-26 18:00;12.31;42.49;1.646;116.4444444;18.31;
2019-01-26 19:00;11.59;48.4;1.616;18.85833333;16.59;
2019-01-26 20:00;9.97;51.47;1.293;0;13.97;
2019-01-26 21:00;8.83;54.8;0.481;0;11.83;
2019-01-26 22:00;9.52;56.5;0.197;0;12.52;
2019-01-26 23:00;8.77;54.33;1.363;0;11.77;
2019-01-27 00:00;9.11;56.5;0.751;0;12.11;
2019-01-27 01:00;9.18;57.11;0.747;0;12.18;
2019-01-27 02:00;8.5;61.93;0.161;0;11.5;
2019-01-27 03:00;8.37;59.43;0.046;0;11.37;
2019-01-27 04:00;7.9;66.9;0.07;0;10.9;
2019-01-27 05:00;8.18;65;0.004;0;11.18;
2019-01-27 06:00;7.09;62.63;0.001;0;10.09;
2019-01-27 07:00;7.29;66.43;0.27;0;10.29;
2019-01-27 08:00;5.801;69.08;0.164;0;8.801;
2019-01-27 09:00;5.869;73.7;0.072;0;8.869;
2019-01-27 10:00;6.684;73.7;0.344;19.88888889;16.684;
2019-01-27 11:00;9.53;65.28;0.179;154.1666667;24.53;
2019-01-27 12:00;11.88;41.44;3.086;287.5;31.88;
2019-01-27 13:00;13.35;41.01;3.674;444.1666667;33.35;
2019-01-27 14:00;12.66;38.36;4.383;414.1666667;32.66;
2019-01-27 15:00;13.27;37.07;3.931;478.0555556;33.27;
2019-01-27 16:00;12.32;35.45;4.433;371.1111111;32.32;
2019-01-27 17:00;11.65;37.01;4.846;261.6666667;26.65;
2019-01-27 18:00;8.47;56.27;4.188;126.3611111;14.47;
2019-01-27 19:00;8.7;55.55;1.91;15.90833333;13.7;
2019-01-27 20:00;7.41;51.01;2.157;0;11.41;
2019-01-27 21:00;6.606;49.59;4.11;0;9.606;
2019-01-27 22:00;6.751;50.82;2.341;0;9.751;
2019-01-27 23:00;7.29;49.74;0.698;0;10.29;
2019-01-28 00:00;7.56;43.83;1.728;0;10.56;
2019-01-28 01:00;6.205;49.12;2.117;0;9.205;
2019-01-28 02:00;5.462;50.69;2.924;0;8.462;
2019-01-28 03:00;6.48;44.85;2.11;0;9.48;
2019-01-28 04:00;6.412;44.85;2.244;0;9.412;
2019-01-28 05:00;6.276;48.65;0.5;0;9.276;
2019-01-28 06:00;5.327;49.47;1.148;0;8.327;
2019-01-28 07:00;5.327;52.25;0.85;0;8.327;
2019-01-28 08:00;4.994;60.6;0.154;0;7.994;
2019-01-28 09:00;4.73;62.17;0.756;0;7.73;
2019-01-28 10:00;5.2;63.73;0.562;34.30555556;15.2;
2019-01-28 11:00;4.513;68.87;1.307;23.19444444;19.513;
2019-01-28 12:00;3.494;77.9;1.581;49.38888889;23.494;
2019-01-28 13:00;4.107;80.1;0.356;132.1666667;24.107;
2019-01-28 14:00;6.886;71.1;0.275;373.6111111;26.886;
2019-01-28 15:00;9.57;54.31;0.444;500.2777778;29.57;
2019-01-28 16:00;10.7;46.43;0.766;437.2222222;30.7;
2019-01-28 17:00;10.29;29.21;1.218;240.2777778;25.29;
2019-01-28 18:00;10.36;31.32;1.581;151.9444444;16.36;
2019-01-28 19:00;7.94;44.28;1.876;16.39166667;12.94;
2019-01-28 20:00;7.21;45.04;1.865;0;11.21;
2019-01-28 21:00;6.547;50.62;1.298;0;9.547;
2019-01-28 22:00;7.02;32.84;0.924;0;10.02;
2019-01-28 23:00;6.412;34.47;0.979;0;9.412;
2019-01-29 00:00;4.107;46.48;0.649;0;7.107;
2019-01-29 01:00;4.458;52.47;0.739;0;7.458;
2019-01-29 02:00;4.459;48.74;0.878;0;7.459;
2019-01-29 03:00;3.781;43.92;0.527;0;6.781;
2019-01-29 04:00;3.17;46.22;0.258;0;6.17;
2019-01-29 05:00;3.17;51.38;1.082;0;6.17;
2019-01-29 06:00;2.766;52.54;0.416;0;5.766;
2019-01-29 07:00;1.623;51.74;0.014;0;4.623;
2019-01-29 08:00;1.962;53.84;0.003;0;4.962;
2019-01-29 09:00;0.672;55.27;0;0;3.672;
2019-01-29 10:00;2.168;59.21;0;46.5;12.168;
2019-01-29 11:00;3.66;49.5;0;111.5277778;18.66;
2019-01-29 12:00;7.78;32.24;0.014;285;27.78;
2019-01-29 13:00;8.91;32.29;0.036;388.6111111;28.91;
2019-01-29 14:00;7.93;32.61;0.276;444.4444444;27.93;
2019-01-29 15:00;8.61;40.07;0.085;245.8333333;28.61;
2019-01-29 16:00;7.94;42.04;0.239;156.5833333;27.94;
2019-01-29 17:00;7.74;48.35;0.413;89.63888889;22.74;
2019-01-29 18:00;7.55;51.75;0.346;46.69444444;13.55;
2019-01-29 19:00;6.396;67.56;0.05;7.383333333;11.396;
2019-01-29 20:00;6.139;77.1;0;0;10.139;
2019-01-29 21:00;6.005;81.7;0;0;9.005;
2019-01-29 22:00;5.734;83.2;0.008;0;8.734;
2019-01-29 23:00;5.53;81.8;0.016;0;8.53;
2019-01-30 00:00;4.512;84.7;0.019;0;7.512;
2019-01-30 01:00;4.58;83.7;0.006;0;7.58;
2019-01-30 02:00;2.816;84.7;0;0;5.816;
2019-01-30 03:00;3.916;84.4;0;0;6.916;
2019-01-30 04:00;5.271;72.7;2.404;0;8.271;
2019-01-30 05:00;5.204;62.31;1.659;0;8.204;
2019-01-30 06:00;5.879;52.87;2.183;0;8.879;
2019-01-30 07:00;5.537;50.9;1.989;0;8.537;
2019-01-30 08:00;4.247;52.26;2.997;0;7.247;
2019-01-30 09:00;4.116;52.94;1.615;0;7.116;
2019-01-30 10:00;4.527;57.02;0.572;19.2;14.527;
2019-01-30 11:00;6.894;49.88;1.521;201.9444444;21.894;
2019-01-30 12:00;8.03;49.46;1.937;294.7222222;28.03;
2019-01-30 13:00;8.76;49.57;2.127;473.8888889;28.76;
2019-01-30 14:00;9.09;41.36;2.301;439.1666667;29.09;
2019-01-30 15:00;9.16;40.07;2.416;283.8888889;29.16;
2019-01-30 16:00;8.89;43.33;2.556;227.2222222;28.89;
2019-01-30 17:00;9.84;39.94;1.994;303.6111111;24.84;
2019-01-30 18:00;8.28;46.04;1.874;115.4722222;14.28;
2019-01-30 19:00;7.34;53.51;2.074;12.92777778;12.34;
2019-01-30 20:00;5.587;61.19;0.515;0;9.587;
2019-01-30 21:00;4.919;67.65;0.002;0;7.919;
2019-01-30 22:00;4.051;72.5;0;0;7.051;
2019-01-30 23:00;3.373;74.7;0;0;6.373;
2019-01-31 00:00;2.423;78.2;0;0;5.423;
2019-01-31 01:00;2.571;80;0;0;5.571;
2019-01-31 02:00;2.901;81.9;0;0;5.901;
2019-01-31 03:00;3.102;79.6;0;0;6.102;
2019-01-31 04:00;2.763;80.7;0;0;5.763;
2019-01-31 05:00;2.152;81.9;0.001;0;5.152;
2019-01-31 06:00;2.301;84.6;0.014;0;5.301;
2019-01-31 07:00;2.03;82.9;0.008;0;5.03;
2019-01-31 08:00;1.759;82.6;0.005;0;4.759;
2019-01-31 09:00;2.091;81.9;0.02;0;5.091;
2019-01-31 10:00;3.17;81.9;0.055;11.01666667;13.17;
2019-01-31 11:00;3.917;77.1;0.12;68.25;18.917;
2019-01-31 12:00;4.988;71.4;0.217;126.7777778;24.988;
2019-01-31 13:00;6.208;66.63;0.244;165.5833333;26.208;
2019-01-31 14:00;6.465;65.46;0.144;116.9444444;26.465;
2019-01-31 15:00;7.82;62.54;0.095;196.3888889;27.82;
2019-01-31 16:00;8.69;58.59;0.086;230.5555556;28.69;
2019-01-31 17:00;8.89;60.08;0.06;128.8333333;23.89;
2019-01-31 18:00;8.21;69.57;0.006;61.47222222;14.21;
2019-01-31 19:00;7.75;76.9;0;8.772222222;12.75;
2019-01-31 20:00;7.14;78.6;0;0;11.14;
2019-01-31 21:00;6.939;80;0.01;0;9.939;
2019-01-31 22:00;6.941;78.5;0;0;9.941;
2019-01-31 23:00;6.811;82.6;0.002;0;9.811;
2019-02-01 00:00;6.676;82.4;0.002;0.044444444;9.676;
2019-02-01 01:00;6.611;82.8;0.154;0;9.611;
2019-02-01 02:00;6.95;81.3;0.086;0;9.95;
2019-02-01 03:00;7.22;87.1;0.037;0;10.22;
2019-02-01 04:00;6.672;84.3;0.004;0;9.672;
2019-02-01 05:00;6.945;85.4;0.013;0.133333333;9.945;
2019-02-01 06:00;6.941;85.9;0.179;0;9.941;
2019-02-01 07:00;6.673;85.3;0.174;0.066666667;9.673;
2019-02-01 08:00;7.01;85.8;0.038;0.441666667;10.01;
2019-02-01 09:00;7.62;82.8;0.014;0.708333333;10.62;
2019-02-01 10:00;7.48;86.6;0.013;5.591666667;17.48;
2019-02-01 11:00;7.69;86.1;0.02;20.25;22.69;
2019-02-01 12:00;8.16;85.5;0.013;51.22222222;28.16;
2019-02-01 13:00;7.96;83.2;0.055;51.13888889;27.96;
2019-02-01 14:00;8.77;84.9;0.021;65.72222222;28.77;
2019-02-01 15:00;9.37;84.6;0.012;105.75;29.37;
2019-02-01 16:00;9.64;82.2;0.048;157.3888889;29.64;
2019-02-01 17:00;9.7;80.6;0.018;117.3888889;24.7;
2019-02-01 18:00;9.97;79.6;0;41.27777778;15.97;
2019-02-01 19:00;9.84;79.1;0;23.27777778;14.84;
2019-02-01 20:00;9.3;79.7;0;0;13.3;
2019-02-01 21:00;8.16;80.9;0;0;11.16;
2019-02-01 22:00;8.77;81.8;0;0;11.77;
2019-02-01 23:00;8.77;80.2;0.005;0;11.77;
2019-02-02 00:00;8.36;82.7;0.017;0;11.36;
2019-02-02 01:00;8.43;80.7;0.046;0;11.43;
2019-02-02 02:00;8.09;82.7;0.022;0;11.09;
2019-02-02 03:00;8.09;83.7;0.005;0;11.09;
2019-02-02 04:00;8.5;83.2;0.04;0;11.5;
2019-02-02 05:00;5.989;80.4;1.767;0;8.989;
2019-02-02 06:00;6.815;78.2;1.344;0;9.815;
2019-02-02 07:00;6.48;73.8;1.121;0;9.48;
2019-02-02 08:00;5.734;79.3;0.191;0;8.734;
2019-02-02 09:00;5.259;79.6;0.079;0;8.259;
2019-02-02 10:00;5.801;75.7;0.301;8.888888889;15.801;
2019-02-02 11:00;6.412;71.4;0.366;21.80555556;21.412;
2019-02-02 12:00;6.887;67.65;0.752;46.33333333;26.887;
2019-02-02 13:00;6.68;70.1;0.5;36.13888889;26.68;
2019-02-02 14:00;5.53;78.3;0.532;41.75;25.53;
2019-02-02 15:00;5.394;83.7;0.281;34.52777778;25.394;
2019-02-02 16:00;5.462;81.4;0.553;30.44444444;25.462;
2019-02-02 17:00;5.462;80;0.852;34.72222222;20.462;
2019-02-02 18:00;5.801;77.9;1.341;12.29444444;11.801;
2019-02-02 19:00;6.616;75.4;1.232;3.205555556;11.616;
2019-02-02 20:00;7.09;67.11;2.411;1.327777778;11.09;
2019-02-02 21:00;6.819;60.53;2.664;0.730555556;9.819;
2019-02-02 22:00;7.36;58.49;2.888;0;10.36;
2019-02-02 23:00;7.23;58.56;2.436;0;10.23;
2019-02-03 00:00;6.548;60.12;1.962;0;9.548;
2019-02-03 01:00;6.616;58.29;2.148;0;9.616;
2019-02-03 02:00;6.819;53.4;1.851;0;9.819;
2019-02-03 03:00;6.616;52.04;1.222;0;9.616;
2019-02-03 04:00;6.684;47.9;0.995;0;9.684;
2019-02-03 05:00;6.616;45.39;2.175;0;9.616;
2019-02-03 06:00;6.412;44.78;2.585;0;9.412;
2019-02-03 07:00;5.937;46.34;3.423;0;8.937;
2019-02-03 08:00;5.801;46.21;3.469;0;8.801;
2019-02-03 09:00;5.598;47.23;3.368;0;8.598;
2019-02-03 10:00;5.937;46.48;3.047;26.5;15.937;
2019-02-03 11:00;6.412;44.92;2.866;99.22222222;21.412;
2019-02-03 12:00;6.616;44.78;3.048;137.1388889;26.616;
2019-02-03 13:00;6.609;45.32;3.25;137.9444444;26.609;
2019-02-03 14:00;7.56;45.93;2.884;192.4166667;27.56;
2019-02-03 15:00;8.36;44.84;2.293;225.8333333;28.36;
2019-02-03 16:00;8.97;33.98;2.534;259.1666667;28.97;
2019-02-03 17:00;9.36;34.72;2.985;202.2222222;24.36;
2019-02-03 18:00;8.21;33.57;3.112;181.0555556;14.21;
2019-02-03 19:00;6.935;35.95;2.802;51.69444444;11.935;
2019-02-03 20:00;6.877;38.33;1.916;0;10.877;
2019-02-03 21:00;6.005;37.46;2.273;0;9.005;
2019-02-03 22:00;6.209;37.93;1.431;0;9.209;
2019-02-03 23:00;5.598;38.47;0.667;0;8.598;
2019-02-04 00:00;3.98;46.22;0.132;0;6.98;
2019-02-04 01:00;2.695;51.18;0.013;0;5.695;
2019-02-04 02:00;3.048;46.51;0.001;0;6.048;
2019-02-04 03:00;3.252;47.19;0.37;0;6.252;
2019-02-04 04:00;4.335;43.25;1.458;0;7.335;
2019-02-04 05:00;3.917;44.05;1.336;0;6.917;
2019-02-04 06:00;2.559;46.56;0.358;0;5.559;
2019-02-04 07:00;1.619;49.09;0.017;0;4.619;
2019-02-04 08:00;-0.143;59.41;0;0;2.857;
2019-02-04 09:00;-0.541;60.92;0;0;2.459;
2019-02-04 10:00;2.788;50.6;0.06;43.25;12.788;
2019-02-04 11:00;5.421;42.84;0.308;238.0555556;20.421;
2019-02-04 12:00;7.77;30.2;0.487;318.0555556;27.77;
2019-02-04 13:00;9.03;28.82;0.321;441.9444444;29.03;
2019-02-04 14:00;10.57;27.12;0.108;535.5555556;30.57;
2019-02-04 15:00;11.57;23.79;0.053;515.2777778;31.57;
2019-02-04 16:00;12.31;23.04;0.232;455.2777778;32.31;
2019-02-04 17:00;12.04;23.38;0.129;296.3888889;27.04;
2019-02-04 18:00;10.97;29.01;0.085;110.8055556;16.97;
2019-02-04 19:00;9.5;38.99;0.002;25.77777778;14.5;
2019-02-04 20:00;8.09;44.63;0;0;12.09;
2019-02-04 21:00;7.55;45.18;0.002;0;10.55;
2019-02-04 22:00;7.02;47.29;0;0;10.02;
2019-02-04 23:00;5.937;51.5;0;0;8.937;
2019-02-05 00:00;5.53;57.07;0;0;8.53;
2019-02-05 01:00;6.005;57.68;0.002;0;9.005;
2019-02-05 02:00;5.394;68.26;0.003;0;8.394;
2019-02-05 03:00;5.055;75.1;0;0;8.055;
2019-02-05 04:00;4.648;76.9;0;0;7.648;
2019-02-05 05:00;4.243;76.3;0;0;7.243;
2019-02-05 06:00;3.976;72;0.001;0;6.976;
2019-02-05 07:00;4.116;73.3;0;0;7.116;
2019-02-05 08:00;3.779;71.1;0;0;6.779;
2019-02-05 09:00;2.898;74.8;0;0;5.898;
2019-02-05 10:00;3.781;73.2;0;40.55555556;13.781;
2019-02-05 11:00;7.85;51.58;0;226.3888889;22.85;
2019-02-05 12:00;10.27;45.72;0.002;300.2777778;30.27;
2019-02-05 13:00;11.93;38.51;0.036;474.1666667;31.93;
2019-02-05 14:00;13.4;34.29;0.022;521.9444444;33.4;
2019-02-05 15:00;15.75;38.75;0.139;516.6666667;35.75;
2019-02-05 16:00;15.33;40.64;0.286;448.3333333;35.33;
2019-02-05 17:00;14.26;40.84;0.669;336.1111111;29.26;
2019-02-05 18:00;14.81;47.42;0.131;181.1388889;20.81;
2019-02-05 19:00;11.98;56.18;0;33.25;16.98;
2019-02-05 20:00;8.89;64.41;0;0;12.89;
2019-02-05 21:00;7.82;69.25;0.003;0;10.82;
2019-02-05 22:00;6.75;75.7;0;0;9.75;
2019-02-05 23:00;5.53;78.3;0;0;8.53;
2019-02-06 00:00;4.588;79.8;0;0;7.588;
2019-02-06 01:00;3.849;81.1;0;0;6.849;
2019-02-06 02:00;3.373;82.9;0;0;6.373;
2019-02-06 03:00;2.764;84.5;0;0;5.764;
2019-02-06 04:00;2.369;85;0;0;5.369;
2019-02-06 05:00;1.691;83.9;0;0;4.691;
2019-02-06 06:00;1.283;85.6;0;0;4.283;
2019-02-06 07:00;0.808;83.9;0;0;3.808;
2019-02-06 08:00;1.283;82.2;0;0;4.283;
2019-02-06 09:00;1.283;74.8;0;0;4.283;
2019-02-06 10:00;2.981;78.6;0;45.47222222;12.981;
2019-02-06 11:00;7.31;61.03;0.001;249.7222222;22.31;
2019-02-06 12:00;10.62;47.63;0.003;315.8333333;30.62;
2019-02-06 13:00;14.17;44.81;0.028;496.3888889;34.17;
2019-02-06 14:00;16.17;33.61;0.02;542.5;36.17;
2019-02-06 15:00;14.39;39.01;0.512;528.8888889;34.39;
2019-02-06 16:00;16.62;32.24;0.394;462.2222222;36.62;
2019-02-06 17:00;16.76;32.85;0.182;344.1666667;31.76;
2019-02-06 18:00;15.68;34;0.268;187.1666667;21.68;
2019-02-06 19:00;12.72;46.08;0;36.83333333;17.72;
2019-02-06 20:00;8.48;60.96;0;0;12.48;
2019-02-06 21:00;7.82;69.87;0;0;10.82;
2019-02-06 22:00;6.887;73.2;0;0;9.887;
2019-02-06 23:00;5.33;73.6;0;0;8.33;
2019-02-07 00:00;4.391;77.2;0;0;7.391;
2019-02-07 01:00;3.849;77.2;0;0;6.849;
2019-02-07 02:00;3.17;75.3;0;0;6.17;
2019-02-07 03:00;2.494;77.5;0;0;5.494;
2019-02-07 04:00;2.234;78;0;0;5.234;
2019-02-07 05:00;2.03;79;0;0;5.03;
2019-02-07 06:00;2.234;76.9;0;0;5.234;
2019-02-07 07:00;2.166;78.6;0;0;5.166;
2019-02-07 08:00;2.03;77.9;0;0;5.03;
2019-02-07 09:00;2.098;79.2;0;1.127777778;5.098;
2019-02-07 10:00;3.586;73.5;0;45.83333333;13.586;
